MSA_ID,ra,dec,prism_4,Mgrat_4,prism_5,Mgrat_5,prism_7,Mgrat_7,prism_8,Mgrat_8,prism_9,Mgrat_9,prism_10,Mgrat_10,prism_11,prism_12
012496,215.0594623,52.9955051,False,False,False,False,False,False,True,True,False,False,False,False,False,False
012507,214.9868591,52.9446488,False,False,False,False,False,False,False,False,True,True,False,False,False,False
012526,214.8346312,52.8378204,True,False,False,False,False,False,False,False,False,False,False,False,False,False
012599,214.8931705,52.882469,False,False,False,False,False,False,False,False,False,False,False,True,False,False
012677,214.8951528,52.8881748,True,False,False,False,False,False,False,False,False,False,False,False,False,False
012741,214.9737601,52.9468162,False,False,False,False,False,False,False,False,True,False,False,False,False,False
012761,214.8818934,52.8825467,True,False,False,False,False,False,False,False,False,False,True,False,False,False
012771,214.9895751,52.9591771,False,False,True,False,False,False,False,False,False,False,False,False,False,False
012897,214.8090291,52.8384148,True,False,False,False,False,False,False,False,False,False,False,False,False,False
012913,214.8780572,52.8880666,True,False,False,False,False,False,False,False,False,False,False,False,False,False
012995,215.0515024,53.0147835,False,False,True,False,False,False,False,False,False,False,False,False,False,False
013036,215.0488712,53.0148653,False,False,True,False,False,False,False,False,False,False,False,False,False,False
013282,215.0064061,52.998718,False,False,True,False,False,False,False,False,False,False,False,False,False,False
013348,215.0221054,53.013306,False,False,False,True,False,False,False,False,False,False,False,False,False,False
013656,215.0093419,53.011933,False,False,True,False,False,False,False,False,False,False,False,False,False,False
013661,215.0001214,53.0088695,False,False,False,True,False,False,False,False,False,False,False,False,False,False
013692,214.8268101,52.8783703,True,False,False,False,False,False,False,False,False,False,False,False,False,False
013764,215.2453147,53.0175759,False,False,False,False,True,True,False,False,False,False,False,False,False,False
013810,215.2317714,53.0160046,False,False,False,False,True,False,False,False,False,False,False,False,False,False
013859,214.8448131,52.7486947,False,False,False,False,False,False,False,False,False,False,False,False,False,True
013863,214.9562977,52.8283954,False,False,False,False,False,False,False,False,False,False,True,True,False,False
013870,215.0577996,52.9007843,False,False,False,False,False,False,False,False,True,False,False,False,False,False
013879,214.7868334,52.7088502,False,False,False,False,False,False,False,False,False,False,False,False,False,True
013900,214.7976013,52.7188315,False,False,False,False,False,False,False,False,False,False,False,False,False,True
013953,214.7972572,52.7231393,False,False,False,False,False,False,False,False,False,False,False,False,False,True
013980,215.2256288,53.028867,False,False,False,False,True,True,False,False,False,False,False,False,False,False
013981,215.232061,53.0334514,False,False,False,False,True,False,False,False,False,False,False,False,False,False
013998,215.1395768,52.9700746,False,False,False,False,False,False,True,False,False,False,False,False,False,False
014000,214.7913117,52.7231214,False,False,False,False,False,False,False,False,False,False,False,False,False,True
014063,214.9636702,52.8505859,False,False,False,False,False,False,False,False,False,False,False,True,False,False
014100,215.1292474,52.9706765,False,False,False,False,False,False,True,False,False,False,False,False,False,False
014138,215.2138992,53.0334082,False,False,False,False,True,False,False,False,False,False,False,False,False,False
014157,214.9351489,52.8386858,False,False,False,False,False,False,False,False,False,False,True,False,False,False
014180,214.7638592,52.7186951,False,False,False,False,False,False,False,False,False,False,False,False,False,True
014216,214.8196837,52.7620261,False,False,False,False,False,False,False,False,False,False,False,False,False,True
014227,214.905959,52.82471,False,False,False,False,False,False,False,False,False,False,False,False,True,False
014234,215.0448062,52.9240436,False,False,False,False,False,False,False,False,True,False,False,False,False,False
014236,214.7823804,52.7375358,False,False,False,False,False,False,False,False,False,False,False,False,False,True
014267,215.1904222,53.0300322,False,False,False,False,True,True,False,False,False,False,False,False,False,False
014285,215.240306,53.0664226,False,False,False,False,True,False,False,False,False,False,False,False,False,False
014302,214.9467675,52.8612254,False,False,False,False,False,False,False,False,False,False,True,False,False,False
014328,215.0546791,52.9399076,False,False,False,False,False,False,False,False,True,False,False,False,False,False
014335,215.1331354,52.9956138,False,False,False,False,False,False,True,False,False,False,False,False,False,False
014352,215.2358646,53.0693316,False,False,False,False,False,True,False,False,False,False,False,False,False,False
014358,215.1625373,53.0183397,False,False,False,False,True,False,False,False,False,False,False,False,False,False
014405,215.1647964,53.0247756,False,False,False,False,True,False,False,False,False,False,False,False,False,False
014449,214.9791225,52.8977505,False,False,False,False,False,False,False,False,True,True,False,False,False,False
014477,214.9418921,52.8746273,False,False,False,False,False,False,False,False,False,False,True,False,False,False
014489,214.7801962,52.7607902,False,False,False,False,False,False,False,False,False,False,False,False,False,True
014525,214.913946,52.858487,False,False,False,False,False,False,False,False,False,False,False,False,True,False
014539,215.0912198,52.9848409,False,False,False,False,False,False,True,False,False,False,False,False,False,False
014589,215.1212004,53.0094631,False,False,False,False,False,False,True,False,False,False,False,False,False,False
014636,215.0635841,52.9729159,False,False,False,True,False,False,False,False,False,False,False,False,False,False
014662,214.7685628,52.7657346,False,False,False,False,False,False,False,False,False,False,False,False,False,True
014667,214.8740216,52.8411928,True,False,False,False,False,False,False,False,False,False,False,False,False,False
014674,215.0645668,52.9766698,False,False,False,False,False,False,True,False,False,False,False,False,False,False
014679,215.0805226,52.9880736,False,False,False,False,False,False,True,False,False,False,False,False,False,False
014682,214.8724438,52.8408628,True,False,False,False,False,False,False,False,False,False,False,False,False,False
014742,214.8773402,52.8502532,True,False,False,False,False,False,False,False,False,False,False,False,False,False
014754,215.0539904,52.9771054,False,False,True,False,False,False,False,False,False,False,False,False,False,False
014777,215.0228283,52.9577664,False,False,True,False,False,False,False,False,False,False,False,False,False,False
014785,214.7542202,52.7674159,False,False,False,False,False,False,False,False,False,False,False,False,False,True
014867,215.0106847,52.9568611,False,False,True,False,False,False,False,False,False,False,False,False,False,False
014870,214.8939361,52.8745794,False,False,False,False,False,False,False,False,False,False,True,False,False,False
014893,214.9665653,52.9281362,False,False,False,False,False,False,False,False,True,False,False,False,False,False
014897,215.1584574,53.0639018,False,False,False,False,True,False,False,False,False,False,False,False,False,False
014901,215.0094212,52.9591834,False,False,True,False,False,False,False,False,False,False,False,False,False,False
014914,214.8463768,52.8441986,False,False,False,False,False,False,False,False,False,False,False,False,True,False
014923,215.0182166,52.9667533,False,False,True,False,False,False,False,False,False,False,False,False,False,False
014935,214.847546,52.846695,False,False,False,False,False,False,False,False,False,False,False,False,True,False
014998,214.8701955,52.8681976,True,False,False,False,False,False,False,False,False,False,False,False,False,False
015044,215.1527767,53.0729041,False,False,False,False,True,False,False,False,False,False,False,False,False,False
015128,214.8802697,52.8873879,True,False,False,False,False,False,False,False,False,False,False,False,False,False
015384,215.0196965,53.0103768,False,False,True,False,False,False,False,False,False,False,False,False,False,False
015385,214.8144818,52.8649349,True,True,False,False,False,False,False,False,False,False,False,False,False,False
015434,214.9977496,52.9995075,False,False,False,True,False,False,False,False,False,False,False,False,False,False
015829,215.0486901,52.8895787,False,False,False,False,False,False,False,False,True,False,False,False,False,False
015918,215.2364107,53.0247202,False,False,False,False,True,False,False,False,False,False,False,False,False,False
015922,215.2232001,53.0159053,False,False,False,False,True,False,False,False,False,False,False,False,False,False
015924,214.84024,52.7445461,False,False,False,False,False,False,False,False,False,False,False,False,False,True
015962,215.2459618,53.0327642,False,False,False,False,True,False,False,False,False,False,False,False,False,False
015972,214.804444,52.7211022,False,False,False,False,False,False,False,False,False,False,False,False,False,True
016057,215.132708,52.9564238,False,False,False,False,False,False,True,False,False,False,False,False,False,False
016207,214.822862,52.7418731,False,False,False,False,False,False,False,False,False,False,False,False,False,True
016215,215.2197113,53.0228588,False,False,False,False,True,False,False,False,False,False,False,False,False,False
016330,214.9655216,52.8476399,False,False,False,False,False,False,False,False,False,False,True,False,False,False
016362,214.7793629,52.7159924,False,False,False,False,False,False,False,False,False,False,False,False,False,True
016384,214.8157951,52.7425631,False,False,False,False,False,False,False,False,False,False,False,False,False,True
016406,215.0325153,52.8975107,False,False,False,False,False,False,False,False,False,True,False,False,False,False
016444,215.1384985,52.9732945,False,False,False,False,False,False,True,False,False,False,False,False,False,False
016551,215.1268573,52.9680831,False,False,False,False,False,False,False,True,False,False,False,False,False,False
016624,215.0602805,52.9228822,False,False,False,False,False,False,False,False,True,False,False,False,False,False
016772,215.1224561,52.9710954,False,False,False,False,False,False,True,False,False,False,False,False,False,False
016788,215.1235543,52.9726162,False,False,False,False,False,False,True,False,False,False,False,False,False,False
016813,215.0348829,52.9110367,False,False,False,False,False,False,False,False,True,False,False,False,False,False
016834,215.1249948,52.9752263,False,False,False,False,False,False,True,False,False,False,False,False,False,False
016848,215.0280721,52.9072742,False,False,False,False,False,False,False,False,True,False,False,False,False,False
016873,215.1427495,52.9888925,False,False,False,False,False,False,True,False,False,False,False,False,False,False
016882,214.9662018,52.86439,False,False,False,False,False,False,False,False,False,False,True,False,False,False
016974,215.0523723,52.9286433,False,False,False,False,False,False,False,False,True,False,False,False,False,False
016991,214.9414977,52.8505574,False,False,False,False,False,False,False,False,False,False,True,True,False,False
016999,215.140983,52.9918655,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017045,215.1869896,53.0257878,False,False,False,False,False,True,False,False,False,False,False,False,False,False
017056,215.0956225,52.9617521,False,False,False,False,False,False,False,True,False,False,False,False,False,False
017186,215.1428364,52.9981411,False,False,False,False,False,False,False,True,False,False,False,False,False,False
017203,215.0579068,52.9394137,False,False,False,False,False,False,False,False,True,False,False,False,False,False
017209,215.0485036,52.9328954,False,False,False,False,False,False,False,False,True,False,False,False,False,False
017218,215.1835565,53.0283712,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017252,215.151682,53.0068554,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017259,215.1640757,53.0158949,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017264,215.2223431,53.0568435,False,False,False,False,False,True,False,False,False,False,False,False,False,False
017301,215.1235432,52.9884954,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017339,215.2288121,53.0632794,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017348,215.2442351,53.073147,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017425,214.986914,52.8953471,False,False,False,False,False,False,False,False,False,True,False,False,False,False
017463,215.1358658,53.0018255,False,False,False,False,False,False,False,True,False,False,False,False,False,False
017468,215.1455012,53.0086918,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017496,214.9902697,52.8995161,False,False,False,False,False,False,False,False,True,True,False,False,False,False
017504,215.0676193,52.9546656,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017552,215.0429619,52.9382881,False,False,False,False,False,False,False,False,True,False,False,False,False,False
017561,215.1798518,53.0351518,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017575,214.8867116,52.8284945,False,False,False,False,False,False,False,False,False,False,True,False,False,False
017578,215.1223121,52.9950953,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017583,215.1295952,53.0000465,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017599,214.9917861,52.9038759,False,False,False,False,False,False,False,False,True,False,False,False,False,False
017609,214.9881654,52.9015445,False,False,False,False,False,False,False,False,True,False,False,False,False,False
017611,214.9745687,52.891955,False,False,False,False,False,False,False,False,True,False,False,False,False,False
017618,215.1284263,53.0009995,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017629,215.1771511,53.0353183,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017651,215.2092814,53.0584397,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017678,214.9407079,52.8697301,False,False,False,False,False,False,False,False,False,False,True,False,False,False
017695,214.8781466,52.825431,False,False,False,False,False,False,False,False,False,False,True,False,False,False
017699,214.8941114,52.8372122,True,False,False,False,False,False,False,False,False,False,True,False,False,False
017768,214.9827361,52.902257,False,False,False,False,False,False,False,False,True,False,False,False,False,False
017838,214.9514596,52.8816625,False,False,False,False,False,False,False,False,False,False,True,False,False,False
017846,215.1322778,53.0098535,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017909,215.0703817,52.9681483,False,False,False,False,False,False,True,False,False,False,False,False,False,False
017921,215.1603316,53.0319506,False,False,False,False,True,False,False,False,False,False,False,False,False,False
017985,214.8791272,52.8357159,False,False,False,False,False,False,False,False,False,False,False,False,True,False
018022,215.0888089,52.9854278,False,False,False,False,False,False,True,False,False,False,False,False,False,False
018076,214.9439617,52.8847947,False,False,False,False,False,False,False,False,False,False,True,False,False,False
018111,215.0691103,52.974309,False,False,True,False,False,False,True,False,False,False,False,False,False,False
018136,215.0866189,52.9872608,False,False,False,False,False,False,True,False,False,False,False,False,False,False
018187,214.9701214,52.90629,False,False,False,False,False,False,False,False,True,False,False,False,False,False
018202,215.184238,53.0577272,False,False,False,False,True,False,False,False,False,False,False,False,False,False
018240,214.9682669,52.9066101,False,False,False,False,False,False,False,False,True,False,False,False,False,False
018287,214.9315991,52.8822657,False,False,False,False,False,False,False,False,False,False,True,False,False,False
018288,214.8803412,52.8457864,False,False,False,False,False,False,False,False,False,False,True,False,False,False
018294,214.988628,52.9229215,False,False,False,False,False,False,False,False,True,True,False,False,False,False
018322,214.8647222,52.8362078,True,False,False,False,False,False,False,False,False,False,False,False,False,False
018374,214.8816588,52.8501583,False,False,False,False,False,False,False,False,False,False,True,False,False,False
018413,214.8658178,52.8399672,True,False,False,False,False,False,False,False,False,False,False,False,False,False
018416,214.9097221,52.8713339,False,False,False,False,False,False,False,False,False,False,True,False,False,False
018452,215.0611505,52.9797928,False,False,True,False,False,False,False,False,False,False,False,False,False,False
018466,214.7353152,52.7486322,False,False,False,False,False,False,False,False,False,False,False,False,False,True
018467,214.9785809,52.921547,False,False,False,False,False,False,False,False,True,False,False,False,False,False
018469,215.1644673,53.0528493,False,False,False,False,True,False,False,False,False,False,False,False,False,False
018471,214.8911869,52.859904,False,False,False,False,False,False,False,False,False,False,False,False,True,False
018491,215.0794347,52.9931627,False,False,True,False,False,False,False,False,False,False,False,False,False,False
018495,215.0740814,52.9898935,False,False,True,False,False,False,False,False,False,False,False,False,False,False
018500,214.996151,52.93449,False,False,False,False,False,False,False,False,True,False,False,False,False,False
018516,215.1596635,53.0505214,False,False,False,False,True,False,False,False,False,False,False,False,False,False
018524,214.9897813,52.9309307,False,False,False,False,False,False,False,False,True,False,False,False,False,False
018538,214.8827892,52.8548884,True,False,False,False,False,False,False,False,False,False,False,False,False,False
018777,214.8780274,52.8591264,False,False,False,False,False,False,False,False,False,False,True,False,False,False
018831,214.7201252,52.7484195,False,False,False,False,False,False,False,False,False,False,False,False,False,True
018908,214.859097,52.8491632,False,False,False,False,False,False,False,False,False,False,False,False,True,False
019088,214.8917384,52.8779866,False,False,False,False,False,False,False,False,False,False,False,False,True,False
019107,215.0666369,53.0020354,False,False,False,False,False,False,True,False,False,False,False,False,False,False
019179,215.0497743,52.9919114,False,False,False,True,False,False,False,False,False,False,False,False,False,False
019300,215.1549067,53.070329,False,False,False,False,True,False,False,False,False,False,False,False,False,False
019321,215.0742088,53.0140908,False,False,False,True,False,False,False,False,False,False,False,False,False,False
019334,215.0476211,52.9953807,False,False,True,False,False,False,False,False,False,False,False,False,False,False
019368,214.9982882,52.9617672,False,False,True,False,False,False,False,False,False,False,False,False,False,False
019539,214.8677349,52.874429,True,False,False,False,False,False,False,False,False,False,False,False,False,False
019562,214.8794196,52.8832547,False,False,False,False,False,False,False,False,False,False,True,False,False,False
019565,214.875925,52.8809091,True,False,False,False,False,False,False,False,False,False,False,False,False,False
019804,215.0222773,52.9913072,False,False,True,False,False,False,False,False,False,False,False,False,False,False
019857,214.8157843,52.8468173,True,False,False,False,False,False,False,False,False,False,False,False,False,False
019960,214.8129794,52.8477729,True,False,False,False,False,False,False,False,False,False,False,False,False,False
019980,214.9978454,52.9794669,False,False,True,False,False,False,False,False,False,False,False,False,False,False
020365,214.8041092,52.8512708,True,False,False,False,False,False,False,False,False,False,False,False,False,False
020406,215.0021398,52.9934868,False,False,True,False,False,False,False,False,False,False,False,False,False,False
020452,214.9956064,52.9898953,False,False,True,False,False,False,False,False,False,False,False,False,False,False
020487,215.0189239,53.0078009,False,False,False,True,False,False,False,False,False,False,False,False,False,False
020614,214.8278433,52.8763835,True,False,False,False,False,False,False,False,False,False,False,False,False,False
020623,214.8220132,52.8723156,True,False,False,False,False,False,False,False,False,False,False,False,False,False
020821,214.8170691,52.8825514,True,False,False,False,False,False,False,False,False,False,False,False,False,False
020823,214.821403,52.8871563,True,False,False,False,False,False,False,False,False,False,False,False,False,False
021234,214.9900198,52.995451,False,False,True,False,False,False,False,False,False,False,False,False,False,False
021539,214.9703079,52.8451733,False,False,False,False,False,False,False,False,False,False,False,False,True,False
021626,214.942056,52.832995,False,False,False,False,False,False,False,False,False,False,False,False,True,False
021664,215.2306581,53.0390481,False,False,False,False,True,False,False,False,False,False,False,False,False,False
021667,215.2464624,53.0502973,False,False,False,False,True,False,False,False,False,False,False,False,False,False
021803,215.0941045,52.9538011,False,False,False,False,False,False,True,False,False,False,False,False,False,False
021851,214.9296606,52.8415983,False,False,False,False,False,False,False,False,False,False,False,False,True,False
021875,214.889738,52.815426,False,False,False,False,False,False,False,False,False,False,False,False,True,False
021880,214.9100559,52.8301967,False,False,False,False,False,False,False,False,False,False,False,False,True,False
021913,214.9352923,52.8511829,False,False,False,False,False,False,False,False,False,False,False,False,True,False
021951,215.079991,52.9560509,False,False,True,False,False,False,False,False,False,False,False,False,False,False
021992,215.0006824,52.9037699,False,False,False,False,False,False,False,False,False,True,False,False,False,False
021994,214.9050592,52.8363203,False,False,False,False,False,False,False,False,False,False,True,False,False,False
022142,215.1330037,53.0084447,False,False,False,False,False,False,False,True,False,False,False,False,False,False
022155,215.2115008,53.06421,False,False,False,False,True,False,False,False,False,False,False,False,False,False
022159,215.0390611,52.9433231,False,False,False,False,False,False,False,False,True,False,False,False,False,False
022175,215.0803878,52.9734493,False,False,False,False,False,False,True,False,False,False,False,False,False,False
022211,215.0290748,52.9404914,False,False,False,False,False,False,False,False,False,True,False,False,False,False
022221,215.0273176,52.9403569,False,False,False,False,False,False,False,False,True,False,False,False,False,False
022231,214.782061,52.766798,False,False,False,False,False,False,False,False,False,False,False,False,False,True
022247,215.1216974,53.009436,False,False,False,False,False,False,True,False,False,False,False,False,False,False
022257,215.1816752,53.05207,False,False,False,False,True,False,False,False,False,False,False,False,False,False
022265,214.9347447,52.8784311,False,False,False,False,False,False,False,False,False,False,False,True,False,False
022274,214.863677,52.8283708,False,False,False,False,False,False,False,False,False,False,False,False,True,False
022285,215.0898422,52.9894018,False,False,False,False,False,False,True,False,False,False,False,False,False,False
022309,215.0618012,52.9716169,False,False,False,False,False,False,True,False,False,False,False,False,False,False
022310,214.8818132,52.844342,False,True,False,False,False,False,False,False,False,False,False,False,False,False
022341,215.1528974,53.0381969,False,False,False,False,True,False,False,False,False,False,False,False,False,False
022344,214.8777504,52.843814,False,False,False,False,False,False,False,False,False,False,True,False,False,False
022351,214.8622301,52.8333097,True,False,False,False,False,False,False,False,False,False,False,False,False,False
022402,214.8953155,52.8621573,False,False,False,False,False,False,False,False,False,False,True,False,False,False
022546,214.857388,52.8508144,False,False,False,False,False,False,False,False,False,False,False,False,True,False
022576,214.881033,52.86978,False,False,False,False,False,False,False,False,False,False,False,False,True,False
022599,214.9815033,52.9426591,False,False,False,False,False,False,False,False,True,False,False,False,False,False
022660,214.8749653,52.8723966,False,False,False,False,False,False,False,False,False,False,True,False,False,False
022696,214.8154839,52.8329935,True,False,False,False,False,False,False,False,False,False,False,False,False,False
022726,214.8837839,52.8837864,True,False,False,False,False,False,False,False,False,False,True,False,False,False
022772,215.0606469,53.0144491,False,False,True,False,False,False,False,False,False,False,False,False,False,False
022800,215.0042717,52.9770325,False,False,True,False,False,False,False,False,False,False,False,False,False,False
022842,214.8194925,52.8498082,True,False,False,False,False,False,False,False,False,False,False,False,False,False
022912,214.8349435,52.8668625,True,False,False,False,False,False,False,False,False,False,False,False,False,False
022922,214.8586485,52.8845267,True,False,False,False,False,False,False,False,False,False,False,False,False,False
023018,214.9991712,52.9925883,False,False,True,False,False,False,False,False,False,False,False,False,False,False
023192,214.8180204,52.8838214,True,False,False,False,False,False,False,False,False,False,False,False,False,False
023275,214.9944732,53.0061487,False,False,True,False,False,False,False,False,False,False,False,False,False,False
023384,215.2403565,53.0157371,False,False,False,False,True,False,False,False,False,False,False,False,False,False
023542,215.1484165,52.9551591,False,False,False,False,False,False,True,True,False,False,False,False,False,False
023642,215.2300326,53.0155719,False,False,False,False,True,False,False,False,False,False,False,False,False,False
023805,215.2290061,53.0179798,False,False,False,False,True,False,False,False,False,False,False,False,False,False
023867,215.046536,52.8903708,False,False,False,False,False,False,False,False,True,False,False,False,False,False
023897,215.1345512,52.9529322,False,False,False,False,False,False,True,False,False,False,False,False,False,False
023963,214.8343863,52.7412036,False,False,False,False,False,False,False,False,False,False,False,False,False,True
024117,214.7974002,52.7167827,False,False,False,False,False,False,False,False,False,False,False,False,False,True
024188,215.2290089,53.0236311,False,False,False,False,False,True,False,False,False,False,False,False,False,False
024208,215.0519479,52.8992241,False,False,False,False,False,False,False,False,True,False,False,False,False,False
024222,215.1491825,52.9680176,False,False,False,False,False,False,True,False,False,False,False,False,False,False
024321,214.7987582,52.7203347,False,False,False,False,False,False,False,False,False,False,False,False,False,True
024324,214.7942485,52.717585,False,False,False,False,False,False,False,False,False,False,False,False,False,True
024434,215.0366697,52.8908131,False,False,False,False,False,False,False,False,True,False,False,False,False,False
024524,215.1437898,52.9686102,False,False,False,False,False,False,True,False,False,False,False,False,False,False
024594,215.121571,52.9541863,False,False,False,False,False,False,True,False,False,False,False,False,False,False
024610,215.119022,52.9523653,False,False,False,False,False,False,True,False,False,False,False,False,False,False
024669,215.1285313,52.959343,False,False,False,False,False,False,True,False,False,False,False,False,False,False
024677,215.0291848,52.8900217,False,False,False,False,False,False,False,False,True,False,False,False,False,False
024686,215.2438223,53.0397301,False,False,False,False,True,False,False,False,False,False,False,False,False,False
024702,214.926605,52.8175296,False,False,False,False,False,False,False,False,False,False,False,False,True,False
024775,215.2094762,53.0187422,False,False,False,False,True,False,False,False,False,False,False,False,False,False
024839,214.9123491,52.8092629,False,False,False,False,False,False,False,False,False,False,False,False,True,False
024944,215.0563482,52.9134195,False,False,False,False,False,False,False,False,False,True,False,False,False,False
024963,215.2229314,53.0301799,False,False,False,False,True,False,False,False,False,False,False,False,False,False
024977,214.9185548,52.8152924,False,False,False,False,False,False,False,False,False,False,False,False,True,False
024991,215.229665,53.0354064,False,False,False,False,True,False,False,False,False,False,False,False,False,False
025000,214.9620942,52.8473975,False,False,False,False,False,False,False,False,False,False,True,True,False,False
025021,214.9517296,52.8387099,False,False,False,False,False,False,False,False,False,False,False,False,True,False
025121,215.2210403,53.0303509,False,False,False,False,False,True,False,False,False,False,False,False,False,False
025177,215.1375359,52.9734195,False,False,False,False,False,False,True,False,False,False,False,False,False,False
025491,215.1327512,52.9748096,False,False,False,False,False,False,True,False,False,False,False,False,False,False
025510,214.8250558,52.7574625,False,False,False,False,False,False,False,False,False,False,False,False,False,True
025520,215.0358556,52.9072517,False,False,False,False,False,False,False,False,True,False,False,False,False,False
025543,215.1200311,52.9669251,False,False,False,False,False,False,True,False,False,False,False,False,False,False
025548,215.0436546,52.9133118,False,False,False,False,False,False,False,False,True,False,False,False,False,False
025652,215.215206,53.0358215,False,False,False,False,True,False,False,False,False,False,False,False,False,False
025673,215.0576253,52.9248846,False,False,False,False,False,False,False,False,True,False,False,False,False,False
025689,215.0291829,52.9054923,False,False,False,False,False,False,False,False,True,False,False,False,False,False
025730,215.2441642,53.0559444,False,False,False,False,True,False,False,False,False,False,False,False,False,False
025737,214.9483021,52.8484468,False,False,False,False,False,False,False,False,False,False,True,False,False,False
025742,214.8143273,52.7531973,False,False,False,False,False,False,False,False,False,False,False,False,False,True
025746,214.9377109,52.8415345,False,False,False,False,False,False,False,False,False,False,True,False,False,False
025751,215.2210253,53.0413917,False,False,False,False,True,False,False,False,False,False,False,False,False,False
025856,215.238537,53.0552755,False,False,False,False,False,True,False,False,False,False,False,False,False,False
026011,214.9150872,52.829652,False,False,False,False,False,False,False,False,False,False,False,False,True,False
026033,215.2413816,53.059051,False,False,False,False,True,False,False,False,False,False,False,False,False,False
026071,215.1360474,52.9864495,False,False,False,False,False,False,True,False,False,False,False,False,False,False
026080,215.0477177,52.9247331,False,False,False,False,False,False,False,False,True,False,False,False,False,False
026139,214.7949228,52.7459819,False,False,False,False,False,False,False,False,False,False,False,False,False,True
026265,215.2385393,53.0617662,False,False,False,False,True,False,False,False,False,False,False,False,False,False
026282,214.9364563,52.8491029,False,False,False,False,False,False,False,False,False,False,True,False,False,False
026385,214.9098434,52.831803,False,False,False,False,False,False,False,False,False,False,True,False,False,False
026455,215.0047105,52.9002459,False,False,False,False,False,False,False,False,True,True,False,False,False,False
026472,215.0972723,52.9661282,False,False,False,False,False,False,True,False,False,False,False,False,False,False
026509,214.8998046,52.8248645,False,False,False,False,False,False,False,False,False,False,False,False,True,False
026574,214.9333692,52.8512349,False,False,False,False,False,False,False,False,False,False,False,False,True,False
026594,215.1211346,52.9843726,False,False,False,False,False,False,False,True,False,False,False,False,False,False
026631,215.1479235,53.0040444,False,False,False,False,False,False,True,False,False,False,False,False,False,False
026637,214.997109,52.8977704,False,False,False,False,False,False,False,False,True,True,False,False,False,False
026667,215.1269576,52.9898678,False,False,False,False,False,False,True,False,False,False,False,False,False,False
026683,215.0347225,52.9248289,False,False,False,False,False,False,False,False,True,False,False,False,False,False
026739,215.0952287,52.9682889,False,False,False,False,False,False,True,False,False,False,False,False,False,False
026746,215.1731858,53.0198622,False,False,False,False,True,False,False,False,False,False,False,False,False,False
026747,215.1530738,53.0091079,False,False,False,False,False,False,True,False,False,False,False,False,False,False
026836,214.9074844,52.8366454,False,False,False,False,False,False,False,False,False,False,False,True,False,False
026912,215.0712846,52.9527249,False,False,False,False,False,False,True,False,False,False,False,False,False,False
026960,215.2104836,53.0523701,False,False,False,False,True,False,False,False,False,False,False,False,False,False
027020,214.8992833,52.8334513,False,False,False,False,False,False,False,False,False,False,True,False,False,False
027063,215.2167235,53.0578549,False,False,False,False,False,True,False,False,False,False,False,False,False,False
027074,215.0267695,52.9246324,False,False,False,False,False,False,False,False,True,False,False,False,False,False
027084,215.0321633,52.9285649,False,False,False,False,False,False,False,False,True,False,False,False,False,False
027164,215.0652193,52.9526279,False,False,False,False,False,False,True,False,False,False,False,False,False,False
027182,215.0494545,52.9419542,False,False,False,False,False,False,False,False,False,True,False,False,False,False
027206,214.934983,52.8613483,False,False,False,False,False,False,False,False,False,False,True,False,False,False
027278,215.0694958,52.9571937,False,False,True,False,False,False,False,False,False,False,False,False,False,False
027295,214.8915278,52.8314162,False,False,False,False,False,False,False,False,False,False,True,False,False,False
027328,214.9394004,52.8660904,False,False,False,False,False,False,False,False,False,False,True,False,False,False
027455,214.7504054,52.7333538,False,False,False,False,False,False,False,False,False,False,False,False,False,True
027469,215.1565043,53.0214978,False,False,False,False,True,False,False,False,False,False,False,False,False,False
027499,214.9338722,52.8646066,False,False,False,False,False,False,False,False,False,False,True,False,False,False
027555,214.7514346,52.7353252,False,False,False,False,False,False,False,False,False,False,False,False,False,True
027577,215.1372787,53.009318,False,False,False,False,False,False,True,False,False,False,False,False,False,False
027630,214.7983696,52.7699268,False,False,False,False,False,False,False,False,False,False,False,False,False,True
027738,215.1159143,52.9961037,False,False,False,False,False,False,True,False,False,False,False,False,False,False
027859,214.9766382,52.899261,False,False,False,False,False,False,False,False,True,False,False,False,False,False
027974,215.1884391,53.0498666,False,False,False,False,True,False,False,False,False,False,False,False,False,False
027997,215.0400387,52.9461213,False,False,False,False,False,False,False,False,True,False,False,False,False,False
028042,215.1626578,53.0315106,False,False,False,False,True,False,False,False,False,False,False,False,False,False
028043,215.0411486,52.9471183,False,False,False,False,False,False,False,False,True,False,False,False,False,False
